code,name,year,HA_score,LO_score,I_score,E_score,HALO_score
300171,东富龙,2022,55.75826846841634,52.57646394530041,61.023901154547296,43.53,54.47493657571032
300171,东富龙,2023,55.97384183570127,54.2352581252685,46.77435689690096,36.0536625,51.53342261571961
300171,东富龙,2024,64.72216595773412,50.8784174514596,57.65478360677874,35.773125,55.568473414573546
300172,中电环保,2022,35.489067006182665,47.37758830890604,49.314698534872726,33.2802375,42.19429281725559
300172,中电环保,2023,36.9908465715636,44.11229870923109,62.74053068665181,36.7362,44.607826985608504
300172,中电环保,2024,36.480608042285176,56.20843814664783,43.02039025048951,36.6767625,44.71292046622445
300174,元力股份,2022,57.50069928720932,47.58721291404842,41.2278036594423,36.811875,48.70751750232867
300174,元力股份,2023,56.6639659712376,49.543808638742895,51.2693268516643,12.5,48.67658648382603
300174,元力股份,2024,60.60456996247963,45.89437330374856,45.177570724461546,24.333375,48.743481788072174
300176,派生科技,2022,60.49750667939852,42.69027016936253,50.03713456214975,18.39265,47.96241380949631
300176,派生科技,2023,49.39330806254039,48.56184773595688,51.47525487813112,33.595875,47.93894300510027
300176,鸿特科技,2024,50.94283206497101,58.28799249229222,45.97427587603808,0.0,47.42564377024974
300177,中海达,2022,36.51147313290316,47.97546231284843,24.436229829181016,35.310675,37.98874087184926
300177,中海达,2023,35.87488063890738,44.86925049724231,24.51049895348052,36.0005625,36.762601938348496
300177,中海达,2024,61.72439403146309,49.530289621250745,48.49942610222132,35.653425,52.20436699889411
300179,四方达,2022,68.25477203236977,51.63863104983983,54.6013098372831,35.8121625,56.464169296229976
300179,四方达,2023,63.07136587671326,44.38971348739685,54.56923907906287,47.74955,53.300180593251106
300179,四方达,2024,68.71726612459851,50.88784220195988,54.13881574505435,59.59643749999999,58.6491948133063
300180,华峰超纤,2022,62.843253566364766,42.60877290451055,66.16703801228817,36.121875,53.75380436726399
300180,华峰超纤,2023,50.83191064556266,43.99920423305168,62.32529876443185,60.52100000000001,51.70804996040138
300180,华峰超纤,2024,44.2933341049606,55.17237226162014,45.31598136520154,56.9458125,49.57077475134356
300181,佐力药业,2022,56.392449627207576,48.885272927268126,54.02741205860509,48.50025,52.50271030578752
300181,佐力药业,2023,52.773517752249774,52.44660129037933,52.513334683681045,57.9644375,53.126152351656394
300181,佐力药业,2024,54.25214849966723,36.75921174474935,52.87286476267639,72.00045,49.62859403808108
300182,捷成股份,2022,47.53513315392999,51.97319722418181,67.8465511713772,34.1644875,51.81367461661457
300182,捷成股份,2023,48.66556709781341,47.70833538881525,62.616023277137415,34.27245,49.681315525747515
300182,捷成股份,2024,49.360996170799694,51.31970619839598,53.67586081094559,12.25015,47.1984329914076
300183,东软载波,2022,53.12798402731561,49.27285517536662,58.93423806630207,49.0006,52.52720133419919
300183,东软载波,2023,54.45904106021586,48.36011300101725,47.65883464992236,48.7571,50.39418085141605
300183,东软载波,2024,59.63907134658603,53.82473904812312,44.31166025251502,70.6884,55.64350568865121
300184,力源信息,2022,26.86323871253991,47.09729039886801,43.1756802376612,33.86445,37.90776623652501
300184,力源信息,2023,27.066755403802198,44.664665301299024,44.30828438322869,46.7092,38.63857412343117
300184,力源信息,2024,24.691107960299775,55.04279822346514,46.78448450475997,23.3546,39.59922406526971
300185,通裕重工,2022,66.94348794814664,36.1597959938446,49.96961717642293,58.5880625,51.93887906498152
300185,通裕重工,2023,66.75347473402972,38.98780625605355,44.7032610897306,59.124375,51.862538064475274
300185,通裕重工,2024,59.64003588066785,44.28010149451082,46.141381405711975,72.539925,52.85431686245493
300187,永清环保,2022,58.86937314930023,47.648570973678105,46.07555195462832,21.2815,48.624540833968084
300187,永清环保,2023,66.97145943651918,42.10424918545633,47.65545878063602,23.535875,50.061177273818636
300187,永清环保,2024,60.322926010590585,57.676840960618655,49.918979137127806,23.3292,53.61663426734879
300188,国投智能,2024,35.42733682494671,53.89510306397741,42.88605513665782,61.25075,45.96513998845501
300188,美亚柏科,2022,43.454189453784345,58.837782567144,45.89287772947062,61.25075,51.10584075321905
300188,美亚柏科,2023,38.77234102066996,53.33627819290862,46.9165455421251,72.7509,48.89641583317752
300189,神农种业,2024,60.70584604106985,47.48977016918544,37.6949564512862,23.58375,47.765831963846594
300189,神农科技,2022,55.22536338821532,34.77644795536777,39.89433529133751,35.375625,43.01706352852158
300189,神农科技,2023,53.8885191508242,46.24902627981785,44.56822631827696,23.5478,46.31656616438011
300190,维尔利,2022,45.08811018837351,40.17489698972712,47.41239619201945,34.0258875,42.72712050073911
300190,维尔利,2023,59.80979387906673,37.75646008421089,55.46384443994329,35.2302,48.76397777513583
300190,维尔利,2024,39.53528747938309,42.11380339065936,49.80419958139221,23.469,40.8849217207933
300191,潜能恒信,2022,56.25259218534488,50.19957383164908,52.02889744109108,35.91075,51.25511259416611
300191,潜能恒信,2023,43.46769293092971,35.91657221930558,66.92317701188553,23.869475,43.556075704959454
300191,潜能恒信,2024,56.96634740588559,37.384592596184135,64.96220069603088,24.083425,48.42361163993057
300192,科德教育,2022,33.66706212564021,48.17142680860598,41.980622510296406,34.8354375,40.523139379045446
300192,科德教育,2023,34.39239175516267,45.83655454002883,50.02025521571805,23.580675,40.44224974646063
300192,科德教育,2024,28.149927177676823,59.080202725052565,38.52373236108298,46.97445,42.932736938171885
300193,佳士科技,2022,35.25372069022059,46.07258660347947,28.883937613935583,36.357525,37.87674757558214
300193,佳士科技,2023,41.600354948542105,52.37130137126358,22.969414624265745,36.36,41.11996263678514
300193,佳士科技,2024,45.10161366551887,57.67598718119439,28.639187090675847,35.8121625,45.281213964484806
300194,福安药业,2022,55.15591693432488,43.05020332158505,29.90513807305381,22.15125,42.56829470417923
300194,福安药业,2023,54.2579357041581,41.788760702230256,43.50651542772264,22.76515,44.594161827780454
300194,福安药业,2024,55.684481611157736,48.02255332220051,32.21929646884073,11.9231625,43.933637770443525
300195,长荣股份,2022,67.31001089923511,40.940274103238686,67.08527445817298,36.2657625,54.93123089250042
300195,长荣股份,2023,49.36678337529057,49.53664945396173,57.18553777597732,0.0,46.053309045433764
300195,长荣股份,2024,54.151836955158814,50.29519597067576,61.405374383903855,23.32765,51.17030140082287
300196,长海股份,2022,65.60760824483734,45.51334243217024,46.88238471406388,36.499950000000005,51.91880467976543
300196,长海股份,2023,68.62949352315363,43.18164465889737,34.28026466815205,36.499950000000005,49.63994629734826
300196,长海股份,2024,72.83100398352576,39.167736872525154,42.56464789683344,48.6666,52.57914887898451
300197,节能铁汉,2022,37.92837369908465,38.01689432298916,38.04098305313618,32.99235,37.488275418353076
300197,节能铁汉,2023,36.90307397011873,43.151164762363415,32.47417459995949,34.9270875,38.00652722636065
300197,节能铁汉,2024,36.589118126489005,49.82736872055335,35.86692323273243,35.5147125,40.97062629301131
300199,翰宇药业,2022,65.70743752230486,72.64396860962708,68.6061035716697,35.3007,65.6742828605101
300199,翰宇药业,2023,64.45499001707225,59.54140660709479,38.72122071433394,23.57145,53.500127961325255
300199,翰宇药业,2024,73.40972443261283,63.46700199988361,47.18790088447775,24.00015,59.744449428269306
300200,高盟新材,2022,38.66624227167067,58.69066073080352,38.36337856998177,34.7630625,45.22389801486232
300200,高盟新材,2023,38.56014352267137,57.83562109283608,40.04118560529336,24.155775,44.16233223648627
300200,高盟新材,2024,35.80254058277149,65.20067723241111,33.75700492876916,36.3126,45.733787221067736
300201,*ST 海伦,2022,40.75831669512041,38.60743104254816,44.76571467152792,22.24185,38.95533964248958
300201,海伦哲,2023,33.93327353222026,42.395351322824304,41.8945378434947,0.0,35.093926267964534
300201,海伦哲,2024,31.05124569576666,55.17678665975577,42.90054689082439,11.1064875,39.87056945259773
300203,聚光科技,2022,40.93579096617379,70.2128654541134,25.102964013233407,48.15225,48.737847549747194
300203,聚光科技,2023,38.44150583060853,70.67398765898416,34.44230639389643,46.9812,49.77700400013673
300203,聚光科技,2024,46.07627535518967,65.65599804512556,61.15218418742826,12.0197125,52.538703777595984
300204,舒泰神,2022,42.36571274245975,69.0649874244984,35.91924920667072,36.2609625,49.8106911497695
300204,舒泰神,2023,48.385369947047074,83.3200639733193,63.85119168185808,24.045625,61.271702708499845
300204,舒泰神,2024,44.59957367593583,83.00376262153534,41.96374316386469,24.250125,55.47892883688784
300206,理邦仪器,2022,40.27797872237816,63.44735495382996,45.302477888056174,47.7882,50.14318236428408
300206,理邦仪器,2023,39.77835006799965,65.95525857543258,33.95618121666329,48.50025,48.648024268533945
300206,理邦仪器,2024,41.78892136153631,76.50100924433069,39.99054756599824,36.3751875,53.037103975253096
300207,欣旺达,2022,62.80660127125592,75.7773823205252,51.50057389777868,56.1465625,64.41916528667913
300207,欣旺达,2023,62.3542347868862,76.17570193632216,47.12882317196679,67.78184999999999,64.68942748751628
300207,欣旺达,2024,63.88302130655787,76.15726891661542,52.76821281479982,83.09026250000001,67.87677039107062
300209,*ST 有树,2024,24.175082226530478,34.26061144210002,45.59488371358421,0.0,29.571469526737516
300209,ST 有棵树,2023,29.58901202774,32.683682941623715,25.76104126179252,0.0,26.947651491635806
300209,有棵树,2022,26.855522439885416,28.19230717994885,49.93708427461596,21.89915,31.444072221865184
300210,森远股份,2022,46.80498085399848,39.75300078856056,52.597731415839576,35.98665,44.413504858063575
300210,森远股份,2023,48.21030701119824,46.17779757015619,53.15643778272905,24.249725,46.09209666001987
300210,森远股份,2024,50.17795653809427,50.381822272773405,59.30727162244278,23.4639,49.40376690829224
300212,易华录,2022,58.94171320543612,30.669124903773625,61.975959286019474,48.2861,48.587595195427305
300212,易华录,2023,59.3173992303018,32.91840021945571,61.54795210462955,36.1449,48.20661022834105
300212,易华录,2024,57.9820017940334,34.64162605052473,58.21337037409129,57.975875,49.858531320413604
300213,佳讯飞鸿,2022,47.25541827020457,50.5808255929938,28.16318952130173,47.5716,44.63248325637977
300213,佳讯飞鸿,2023,49.990836926222784,57.85303213596986,45.80041860779152,47.2063,51.626067893325725
300213,佳讯飞鸿,2024,44.11007262941636,53.49055104631312,37.32361082978867,48.72415,46.497355452463054
300214,日科化学,2022,44.20749057167935,32.022291564936125,33.632097765174535,22.927825,35.69962580085032
300214,日科化学,2023,57.18722571062048,31.92980828683715,41.09108095334548,11.8897125,40.59814933977926
300214,日科化学,2024,73.64941115194306,34.03406954316751,52.258456552562286,23.823525,50.52326205380116
300215,电科院,2022,57.157325154084326,69.87592514846686,58.0193774897036,23.436025,58.40911560383364
300215,电科院,2023,58.64704804344261,70.4453673290201,42.75538451151172,23.580675,56.09148978266429
300215,电科院,2024,49.40150660223579,69.18735876490122,39.15501991762879,23.33575,51.67068186202372
300217,东方电热,2022,48.44565332716032,43.19166753204714,54.65363581122139,42.47385,47.251174462966894
300217,东方电热,2023,45.60268912102009,39.539490952160726,63.58449800823712,12.000125,43.71667512726071
300217,东方电热,2024,47.646054573338354,44.43941064904504,62.17338464654649,35.8179375,48.246383507143484
300218,安利股份,2022,43.43875690847537,66.49337148914924,40.66065761933697,34.5859125,50.066967713036
300218,安利股份,2023,39.142722108085685,66.33027974192703,35.20525285260955,36.3129375,47.587894968026355
300218,安利股份,2024,37.7354668827223,59.96952183820243,31.245358179731284,60.52100000000001,46.497917688269915
300219,鸿利智汇,2022,59.81751015172121,64.54932896746446,48.8572682465735,34.16655,56.71650234102968
300219,鸿利智汇,2023,54.07419196157296,69.81933255424877,57.23279994598609,11.44655,55.95394856973483
300219,鸿利智汇,2024,55.841700666493054,66.43665869215579,41.960367294578354,11.86025,52.375524234442764
300220,ST 金运,2023,29.354630245859735,70.39402881762875,56.84795084734319,23.77895,48.65951584168961
300220,金运激光,2022,33.47029717295061,61.27148804407756,50.90304503409627,36.2175,46.961983832779104
300220,金运激光,2024,29.83593275268382,63.44007730100982,46.90770373371143,12.1518125,43.24332551553506
300221,银禧科技,2022,47.53320408576638,50.756534873033296,47.53730335561407,24.064575,46.3153268067027
300221,银禧科技,2023,51.71253026225682,55.31374424193108,33.5763959219499,24.1244,46.58691526085575
300221,银禧科技,2024,60.30604666415888,59.71966941909337,47.04105057052191,35.8592625,55.00313699324267
300222,科大智能,2022,35.82472486665316,51.53366330766046,48.96192019445007,35.7801,43.94582989989978
300222,科大智能,2023,35.35596130289264,55.55749465352439,38.603065289312,23.747675,41.915090142608356
300222,科大智能,2024,39.88734241924439,57.071717637883765,35.92262507595706,59.695875,47.089783535186264
300223,北京君正,2022,30.378000906662034,44.79941326300364,79.32617649044629,49.0006,47.077390257472246
300223,北京君正,2023,32.381338194585105,45.465404220936,81.58125717372224,24.43445,46.006056280176836
300223,北京君正,2024,34.85150997810508,60.23662917417059,56.05124569576665,36.676575,48.15875534244981
300224,正海磁材,2022,55.03824377634383,53.50127359647159,77.83910606981297,46.62505,58.219157294447996
300224,正海磁材,2023,53.96375280920551,57.49767080920992,71.68827223009924,58.281375,59.17729021246525
300224,正海磁材,2024,52.47065405056088,62.22495640770095,60.50570521909392,60.1781875,58.26242345421042
300226,上海钢联,2022,23.048506418974316,50.27205234659562,26.37735466882722,45.3712,35.47478650171492
300226,上海钢联,2023,21.348032832740145,51.886780319222005,40.06481669029775,22.875825,35.9327304412463
300226,上海钢联,2024,25.42318932839492,54.89974217552756,60.073593950442245,47.87865,44.91560981646131
300227,光韵达,2022,60.40828727683093,41.18451703540404,54.00040510431435,47.4463,51.10219253014511
300227,光韵达,2023,57.99454073709695,39.01837455186247,44.70157315508743,48.4244,47.73727498215328
300227,光韵达,2024,61.33761586465658,44.89191200916871,61.71933022753359,24.249725,51.949173301345574
300228,富瑞特装,2022,47.48690644983941,49.285926341748656,51.66767942745257,35.63205,47.76723236254634
300228,富瑞特装,2023,46.26869990451112,48.48980529036916,67.9343055836878,35.8121625,50.33355418494565
300228,富瑞特装,2024,40.97533686352808,43.36285247503261,62.23752616298697,24.154925,44.38136400109363
300229,拓尔思,2022,73.97879954088177,52.100531717663465,60.79599870817128,49.0006,61.18702568212508
300229,拓尔思,2023,73.28047686565006,46.58367825133022,47.82214196330671,49.0006,56.41694268360443
300229,拓尔思,2024,71.28244451517693,49.65659223570592,35.816823136713325,36.75045,53.16707249015166
300230,永利股份,2022,40.62714005999402,48.17810041176064,45.10498953480521,35.4801,43.65084207207517
300230,永利股份,2023,50.09307753889484,43.2033123837171,46.79630004726216,23.706825,44.38367898236661
300230,永利股份,2024,50.188566412994206,48.95322905673903,40.64715414219162,23.5968,45.18873924284495
300231,银信科技,2022,27.57699393308063,42.3784142964078,60.603605428397806,36.4861875,40.253732716000506
300231,银信科技,2023,28.96013580639872,46.74902342111685,33.27594355546553,49.0006,38.053454440723556
300231,银信科技,2024,50.93800939456196,51.60720471004636,57.12983593275269,48.7535,52.19214212316345
300232,洲明科技,2022,49.5669241972665,64.07130963511403,58.37384376476943,34.66005,54.91415559428708
300232,洲明科技,2023,50.83866238413535,70.02711942303304,59.50475997569374,46.6283,58.866805627647686
300232,洲明科技,2024,57.01746771222162,70.7773059559839,59.40685976638985,58.6563125,62.4751739871499
300233,金城医药,2022,60.090473296873945,44.58386858082394,36.076227128485584,35.629725,47.414237582891374
300233,金城医药,2023,57.05797814365771,47.88907432016168,29.07636216325704,11.83765,43.7305057949882
300233,金城医药,2024,47.818706173982655,53.28309399428408,25.70893255013166,11.8832375,41.71574031891969
300234,开尔新材,2022,51.87650105616481,45.98902933917002,46.3810681250422,34.9065,47.01979926337563
300234,开尔新材,2023,48.30483135121579,41.051758093526445,54.68064276551212,24.03865,44.614799858762204
300234,开尔新材,2024,47.81967070806447,34.87591622180256,36.23151711565728,36.2187375,39.811632598584914
300235,方直科技,2022,47.62869295986575,40.69482574612764,70.80548241172102,36.327225000000006,48.707050529441894
300235,方直科技,2023,46.98197285801093,37.574130182757145,70.57423536560665,24.187825,46.12826563739015
300235,方直科技,2024,44.01024335194885,40.3555596649533,55.544865302815474,36.852825,44.32228661647885
300236,上海新阳,2022,63.2551096192984,63.67645790191252,67.67098777935318,36.214575,61.58170368829446
300236,上海新阳,2023,59.88647433857075,62.31738092160487,61.945513469718456,23.975825,57.558034535005156
300236,上海新阳,2024,65.12437666984961,58.25960562748773,66.96880696779421,59.767125,62.554867697626904
300238,冠昊生物,2022,44.02615816429873,48.47671171697551,29.23502801971508,36.000225,41.823032562389
300238,冠昊生物,2023,51.891933601473816,53.4112534271976,32.12646006346635,35.9500125,46.876408722728264
300238,冠昊生物,2024,67.8414691783134,60.67090799593559,52.97245290662346,23.792275,57.95305009231184
300239,东宝生物,2022,64.08750253190195,36.01166222794608,34.87610559719128,35.983912499999995,45.608320035385056
300239,东宝生物,2023,62.25971044686863,37.85238919929707,33.27087975153602,24.00015,44.09342582646521
300239,东宝生物,2024,62.10152685745152,47.76499404757735,55.57018432246304,36.3751875,53.20483793125271
300240,飞力达,2022,31.323244306837584,45.40128872554129,66.51137667949497,48.3406,44.9899218972316
300240,飞力达,2023,39.97415048660744,47.81757051022161,45.1860103976774,35.9698125,43.361285678425645
300240,飞力达,2024,37.03617967340876,48.76175210716802,32.0488150698805,23.770525,38.81609163717797
300241,瑞丰光电,2022,75.79308814876974,63.45085037536551,49.70798730673148,48.28825,63.505800944793634
300241,瑞丰光电,2023,61.739826576772096,66.02334907469269,41.828708392411045,60.193125,59.102165656494876
300241,瑞丰光电,2024,53.79978201529752,52.9976791178744,57.00155289987172,36.75045,52.45446697658451
300242,佳云科技,2022,23.839424366059976,51.74847564196288,29.405509418675305,36.1198125,35.948848136543056
300242,佳云科技,2023,22.172709472689217,50.46716841169944,39.72216595773411,11.989,34.567290451082854
300242,佳云科技,2024,19.746906256932583,54.29350977799704,23.352575788265483,0.0,30.58466076987846
300243,瑞丰高材,2022,53.85283138979716,44.48596309503021,39.12801296333806,36.3200625,45.876186912357184
300243,瑞丰高材,2023,60.90646913008671,40.6942575476808,49.54088177705759,12.1042,46.67885069263014
300243,瑞丰高材,2024,48.92984943622983,43.05035489417672,38.46634258321517,24.2084,42.30718003228532
300244,迪安诊断,2022,32.16045988985021,40.62761548102169,59.30389575315644,59.7920625,43.31581178043645
300244,迪安诊断,2023,37.069938366272176,36.74136015085441,56.62007967051515,59.14,43.07197041509734
300244,迪安诊断,2024,34.73480135420585,33.398033868573954,51.61366551887112,66.229275,40.792152931747154
300245,天玑科技,2022,58.16429873549582,48.2840059235176,49.56451286206198,36.214575,50.791266703067095
300245,天玑科技,2023,44.92028125813825,47.053118734010205,35.86185942880292,35.8189125,42.94495313301254
300245,天玑科技,2024,50.87820828148962,49.261797965647176,38.533859968942,48.67275,47.62304918028627
300246,宝莱特,2022,64.42412492645427,48.54084716183865,48.865707919789344,46.44475,53.95535681486038
300246,宝莱特,2023,65.0809726361681,50.05130143140109,46.47728039970292,35.9690625,53.18865825358979
300246,宝莱特,2024,68.69701090888046,57.69947601781519,60.22550806832759,22.189025,58.50277453800899
300247,融捷健康,2022,44.24703646903363,23.74054860503305,49.21511039092566,35.9223,37.23090685410847
300247,融捷健康,2023,39.1272895627767,28.292296373263977,49.39234352845858,0.0,33.47532378330595
300247,融捷健康,2024,38.35083962691822,31.77358898692776,61.42394166497873,24.00025,39.228363347841835
300248,新开普,2022,53.22974237294675,50.28871123694503,37.81589008040899,47.89605,48.58424177954392
300248,新开普,2023,52.2353077345988,53.05549029212246,41.72229234648884,60.38325,51.23456277865021
300248,新开普,2024,51.21868881236919,54.145145219878586,40.27170523344876,48.0381,49.735492957976476
300249,依米康,2022,36.04270956914262,34.56476616971457,23.79987846870569,33.999712499999994,32.872563452341154
300249,依米康,2023,31.54315807749067,45.62072095196029,18.032205792991697,23.830575,32.996856318906175
300249,依米康,2024,28.78459060350897,49.10521494934234,20.775099588143945,24.18785,33.835236861126745
300250,初灵信息,2022,38.9883966549958,46.115203294009966,9.720815610019578,48.0012,36.53054310415593
300250,初灵信息,2023,39.77063379534516,43.342961192552046,8.115589764364323,35.913,34.30417619863688
300250,初灵信息,2024,38.19747870791014,47.20973781837572,9.459185740328136,33.803775,35.164740432265674
300251,光线传媒,2022,31.16313164925683,19.62146628144821,39.04530416582269,44.85985,30.0696551089113
300251,光线传媒,2023,30.478312451170464,24.247830699501147,49.45310917561272,46.76125,33.72089693785761
300251,光线传媒,2024,31.225826364574598,26.65950524118433,56.39389642833029,36.537225,35.19236784768168
300252,金信诺,2022,48.61155318923194,53.49995765436203,58.1054621565053,42.05335,51.56545622655894
300252,金信诺,2023,42.48869083789075,52.91324949800524,42.44142866788198,33.3219,45.21115485113999
300252,金信诺,2024,55.42261060794584,54.60592466975192,50.9654986158936,35.44455,52.24754207037293
300253,卫宁健康,2022,61.25080779729352,45.61057534621128,44.18069979311544,48.2861,51.06623405884976
300253,卫宁健康,2023,56.43006645639824,39.211532099587366,43.37411394649763,47.81405,46.93078728389448
300253,卫宁健康,2024,59.47799415492347,51.0272852999718,42.2903275917311,35.239687499999995,50.65888207755956
300254,仟源医药,2022,46.3574370400378,43.625026798966616,37.81311187630815,35.4250875,42.59899346891318
300254,仟源医药,2023,40.90010320514676,52.49779813163252,35.399365336574164,35.5537125,43.32450978518758
300254,仟源医药,2024,42.54077567830859,54.33564009181352,37.990345013841065,36.3751875,45.14233327231095
300255,常山药业,2022,65.90661381019898,24.68781947835884,45.375059077712514,35.6080875,44.34387221653773
300255,常山药业,2023,58.755558127646445,36.56585983426864,43.508203362365805,23.973325,44.46146945914344
300255,常山药业,2024,58.085206940787245,30.7750106829042,30.295050975626225,23.984575,39.55854386341725
300256,ST 星星,2022,57.58654282049056,44.45603072466784,12.088987914387952,30.82995,41.21569332368303
300256,星星科技,2023,48.46687307696017,56.732217005894,15.723111201134293,31.5576375,43.12006751922581
300256,星星科技,2024,31.83348283611601,64.52635751597053,8.87347241914793,0.0,35.50063860705987
300257,开山股份,2022,79.0483906748845,34.06873102175806,73.78975086084667,22.578725,56.60681526599422
300257,开山股份,2023,76.40219142143387,36.08569954809611,68.70906758490312,11.586525,54.27122785631612
300257,开山股份,2024,73.64121261224764,40.41250462749967,67.12747282425224,24.178275,55.762123098762004
300258,精锻科技,2022,70.16165591211164,56.52146814701264,63.25028694888934,36.3750375,60.626654560471366
300258,精锻科技,2023,70.54023553922278,48.21168794396738,58.14259671865506,48.50005,58.04169756284757
300258,精锻科技,2024,69.41655333391206,63.37639332129095,65.61845925325771,36.3750375,63.23872692997259
300259,新天科技,2022,54.55308313319252,46.15807860482322,55.80480723786375,47.6469,51.17455805587826
300259,新天科技,2023,51.90833068086461,53.45195222209286,33.697927216258186,59.9395625,49.60964070928675
300259,新天科技,2024,52.9799280457575,51.354437933810125,23.76949564512862,47.60665,46.03159222187439
300260,新莱应材,2022,49.42658448836289,43.84587059483843,71.27979204645196,32.759437500000004,50.17726143841085
300260,新莱应材,2023,56.656731965624,44.02481515823639,68.71581932347578,33.1878,52.30048535804629
300260,新莱应材,2024,56.66010783491034,44.22285179660612,68.19593545337925,11.5536875,50.103591711706606
300261,雅本化学,2022,52.92494960309423,52.14448632363107,54.95408817770576,20.050875,49.77020770989501
300261,雅本化学,2023,64.95365413736893,47.15105645698842,38.79886570791979,33.8830125,50.384723099609026
300261,雅本化学,2024,51.28379486289148,44.95061382598921,41.01849976368915,60.52100000000001,47.937842993846076
300263,隆华科技,2022,53.07348785169325,46.29708440470471,44.850111403686455,34.05734999999999,47.15545757047657
300263,隆华科技,2023,56.05582723265526,53.66273447464965,47.40395651880359,23.249825,50.20727040131743
300263,隆华科技,2024,61.07188672511743,47.89226457265481,44.9851461751401,34.6525875,50.599740939248306
300264,佳创视讯,2022,31.19592580803842,59.56246312646146,45.8865032745932,35.745900000000006,44.517326781993596
300264,佳创视讯,2023,34.0760245763284,52.52432615411957,44.544640146156574,23.703925,41.589443284888105
300264,佳创视讯,2024,29.1877658497063,46.23574477664911,50.458587219059176,12.093925,37.69933866303623
300265,通光线缆,2022,45.47585288926184,34.60672929831192,46.58024441293632,34.407487499999995,40.785701398238075
300265,通光线缆,2023,45.35914426536262,36.14667430326536,56.53061913442711,35.7181875,43.40497907590521
300265,通光线缆,2024,52.64909285569605,46.98263249152143,56.26054959151982,35.77065,49.70027878983008
300266,兴源环境,2022,34.29304474473605,51.91130117943064,36.61467827965701,16.78255,39.17271172938974
300266,兴源环境,2023,36.91030797573232,56.302992266306674,33.38397137262845,0.0,39.301449359239335
300266,兴源环境,2024,33.38541817375117,58.71176900313901,40.453041658226994,11.469775,41.471601343556955
300267,尔康制药,2022,64.62957068588018,60.54181339554907,54.859563837688206,34.3169625,58.213593446037876
300267,尔康制药,2023,68.71051438602584,50.31195937889238,43.9622577813787,22.90485,52.74080237399711
300267,尔康制药,2024,55.74380045718915,43.50426066796559,45.260279521976905,35.000325000000004,47.28890979819954
300269,联建光电,2022,38.00167828930236,58.17014201947066,26.085341975558705,23.631075,41.240313003182294
300269,联建光电,2023,24.054515466304004,58.26610301033792,40.50367969752212,35.745900000000006,40.4875424063291
300269,联建光电,2024,24.53581797312808,62.632099832402055,43.46600499628654,12.0423,40.40620223119286
300270,中威电子,2022,47.06733412425129,24.195778271806603,72.1963405576936,36.687112500000005,43.05006870015898
300270,中威电子,2023,40.32716996055056,35.81616589417048,51.780771048545006,48.0876,41.81508175886137
300270,中威电子,2024,37.75861570068578,38.70235516702183,47.76179866315576,24.011775,38.714877036328815
300271,华宇软件,2022,39.79378261330864,41.83764579040809,31.117836881446134,35.9843625,38.39300356759008
300271,华宇软件,2023,46.42013175535557,43.64306429877752,44.87490435617983,23.7022,42.86731949018255
300271,华宇软件,2024,41.81014111133617,46.59654573074833,23.260572285303983,11.8253,36.77698485179037
300272,开能健康,2022,38.12320958361064,35.96687733377609,40.0850719060158,46.8372,38.63226480228852
300272,开能健康,2023,35.82376033257135,41.106681076254446,56.79731280804807,48.50045,43.13516205469865
300272,开能健康,2024,41.61385842568748,48.7128644168856,65.73830261292284,59.91106249999999,50.753119767485146
300274,阳光电源,2022,45.09968459735525,61.041852965608825,65.91891161974209,70.124475,57.34576797098585
300274,阳光电源,2023,41.91334625809003,58.76551236512505,69.61548848828573,79.11295,57.07199321578243
300274,阳光电源,2024,43.79756358690934,60.33228470687266,70.65356829383566,94.2427,60.00043056159083
300275,梅安森,2022,61.858464268834936,37.36043928324711,60.73188846127877,47.9766,51.670653935484474
300275,梅安森,2023,56.75800804421425,42.28398796899601,53.38093309027074,48.49945,50.19083022267773
300275,梅安森,2024,54.14990788699519,47.986551615191,63.88495037472149,48.34055,53.35880590070946
300276,三丰智能,2022,37.6949564512862,22.26695199032485,32.46235905745729,24.24975,29.904114766055326
300276,三丰智能,2023,35.19874224755732,36.0833929992299,44.10066842211869,11.92545,34.961426020799266
300276,三丰智能,2024,34.19080413206401,30.818621521944795,41.416852339477416,23.9193,33.428599446798565
300277,海联讯,2022,28.58686111673756,60.3399508683624,58.804267098777935,49.0006,47.78529761454057
300277,海联讯,2023,28.7373284335002,53.77796831447613,39.93484572277361,49.0006,41.767383006346435
300277,海联讯,2024,27.28666917445528,46.8429207984925,46.63932212544731,36.691125,38.94233341562118
300278,华昌达,2022,34.14161289389161,48.96935899705233,51.9360610357167,23.73095,41.84914736897372
300278,华昌达,2023,34.72708508155136,49.401887180681925,41.26493822159206,11.9016625,38.88829418610006
300278,华昌达,2024,35.66943487948147,41.61773427078199,38.81912092363784,23.803325,37.19466588731978
300279,和晶科技,2022,29.540785323649416,55.47428281859765,43.14023361015461,35.745900000000006,41.95791057181739
300279,和晶科技,2023,32.2906719908948,68.6741027442872,34.373101073526435,35.6822625,45.780517622018984
300279,和晶科技,2024,32.46332359153911,54.25958823675548,36.78347174397408,23.973575,40.10707098869792
300281,金明精机,2022,65.31921255437562,46.87221991779359,67.94612112619,60.528125,58.90903809049722
300281,金明精机,2023,63.57822853670534,47.97423932369684,58.06157585578286,48.49945,55.50562392229733
